filename,width,height,class,x_min,y_min,x_max,y_max
1265.png,130,227,Smoke,1016,328,1146,555
1265.png,32,158,Smoke,963,376,995,534
1265.png,29,218,Smoke,1164,337,1193,555
1265.png,124,174,Smoke,1255,377,1379,551
1265.png,179,109,Smoke,1741,458,1920,567
1265.png,76,250,Smoke,1614,387,1690,637
1265.png,99,59,Smoke,1689,575,1788,634
1265.png,50,128,Smoke,1431,417,1481,545
1265.png,84,67,Smoke,1760,375,1844,442
1265.png,55,80,Smoke,546,424,601,504
1265.png,23,113,Smoke,1212,466,1235,579
1265.png,57,57,Smoke,1773,313,1830,370
1266.png,80,48,Smoke,414,514,494,562
1266.png,101,107,Smoke,635,446,736,553
1266.png,97,82,Smoke,815,458,912,540
1266.png,130,227,Smoke,1016,328,1146,555
1266.png,32,158,Smoke,963,376,995,534
1266.png,29,218,Smoke,1164,335,1193,553
1266.png,124,174,Smoke,1255,377,1379,551
1266.png,179,109,Smoke,1741,458,1920,567
1266.png,76,250,Smoke,1614,387,1690,637
1266.png,99,59,Smoke,1689,575,1788,634
1266.png,50,128,Smoke,1431,417,1481,545
1266.png,84,67,Smoke,1760,375,1844,442
1266.png,55,80,Smoke,546,424,601,504
1266.png,23,113,Smoke,1212,466,1235,579
1266.png,57,57,Smoke,1773,313,1830,370
1267.png,80,48,Smoke,414,514,494,562
1267.png,101,107,Smoke,635,446,736,553
1267.png,97,82,Smoke,815,459,912,541
1267.png,130,227,Smoke,1016,328,1146,555
1267.png,32,158,Smoke,963,376,995,534
1267.png,29,218,Smoke,1164,335,1193,553
1267.png,124,174,Smoke,1255,377,1379,551
1267.png,179,109,Smoke,1741,458,1920,567
1267.png,76,250,Smoke,1614,387,1690,637
1267.png,99,59,Smoke,1689,575,1788,634
1267.png,50,128,Smoke,1431,417,1481,545
1267.png,84,67,Smoke,1760,375,1844,442
1267.png,55,80,Smoke,546,424,601,504
1267.png,23,113,Smoke,1212,466,1235,579
1267.png,57,57,Smoke,1773,313,1830,370
1268.png,80,48,Smoke,414,514,494,562
1268.png,101,107,Smoke,635,446,736,553
1268.png,97,82,Smoke,815,459,912,541
1268.png,130,227,Smoke,1016,328,1146,555
1268.png,32,158,Smoke,963,376,995,534
1268.png,29,218,Smoke,1164,335,1193,553
1268.png,124,174,Smoke,1255,377,1379,551
1268.png,179,109,Smoke,1741,458,1920,567
1268.png,76,250,Smoke,1614,387,1690,637
1268.png,99,59,Smoke,1689,575,1788,634
1268.png,50,128,Smoke,1431,417,1481,545
1268.png,84,67,Smoke,1760,375,1844,442
1268.png,55,80,Smoke,546,424,601,504
1268.png,23,113,Smoke,1212,466,1235,579
1268.png,57,57,Smoke,1773,313,1830,370
1269.png,80,48,Smoke,414,514,494,562
1269.png,101,107,Smoke,635,446,736,553
1269.png,97,82,Smoke,815,459,912,541
1269.png,130,227,Smoke,1016,330,1146,557
1269.png,32,158,Smoke,963,376,995,534
1269.png,29,218,Smoke,1164,335,1193,553
1269.png,124,174,Smoke,1255,377,1379,551
1269.png,179,109,Smoke,1741,458,1920,567
1269.png,76,250,Smoke,1614,387,1690,637
1269.png,99,59,Smoke,1689,575,1788,634
1269.png,50,128,Smoke,1431,417,1481,545
1269.png,84,67,Smoke,1760,375,1844,442
1269.png,55,80,Smoke,546,424,601,504
1269.png,23,113,Smoke,1212,467,1235,580
1269.png,57,57,Smoke,1773,313,1830,370
1270.png,80,48,Smoke,414,514,494,562
1270.png,101,107,Smoke,635,446,736,553
1270.png,97,82,Smoke,815,458,912,540
1270.png,130,227,Smoke,1016,327,1146,554
1270.png,32,158,Smoke,963,376,995,534
1270.png,29,218,Smoke,1164,335,1193,553
1270.png,124,174,Smoke,1255,377,1379,551
1270.png,179,109,Smoke,1741,458,1920,567
1270.png,76,250,Smoke,1614,387,1690,637
1270.png,99,59,Smoke,1689,574,1788,633
1270.png,50,128,Smoke,1431,417,1481,545
1270.png,84,67,Smoke,1760,375,1844,442
1270.png,55,80,Smoke,546,424,601,504
1270.png,23,113,Smoke,1212,467,1235,580
1270.png,57,57,Smoke,1773,313,1830,370
1271.png,80,48,Smoke,414,514,494,562
1271.png,101,107,Smoke,635,446,736,553
1271.png,97,82,Smoke,815,458,912,540
1271.png,130,227,Smoke,1016,327,1146,554
1271.png,32,158,Smoke,963,376,995,534
1271.png,29,218,Smoke,1164,335,1193,553
1271.png,124,174,Smoke,1255,377,1379,551
1271.png,179,109,Smoke,1741,458,1920,567
1271.png,76,250,Smoke,1615,387,1691,637
1271.png,99,59,Smoke,1689,574,1788,633
1271.png,50,128,Smoke,1431,417,1481,545
1271.png,84,67,Smoke,1760,375,1844,442
1271.png,55,80,Smoke,546,424,601,504
1271.png,23,113,Smoke,1212,467,1235,580
1271.png,57,57,Smoke,1773,313,1830,370
1271.png,55,80,Smoke,546,424,601,504
1271.png,23,113,Smoke,1212,467,1235,580
1272.png,80,48,Smoke,414,514,494,562
1272.png,101,107,Smoke,635,446,736,553
1272.png,97,82,Smoke,815,458,912,540
1272.png,130,227,Smoke,1016,327,1146,554
1272.png,32,158,Smoke,963,376,995,534
1272.png,29,218,Smoke,1164,335,1193,553
1272.png,124,174,Smoke,1255,377,1379,551
1272.png,179,109,Smoke,1741,458,1920,567
1272.png,76,250,Smoke,1616,387,1692,637
1272.png,99,59,Smoke,1689,574,1788,633
1272.png,50,128,Smoke,1432,417,1482,545
1272.png,84,67,Smoke,1760,375,1844,442
1272.png,57,57,Smoke,1773,313,1830,370
1272.png,55,80,Smoke,546,424,601,504
1272.png,23,113,Smoke,1212,467,1235,580
1273.png,80,48,Smoke,414,514,494,562
1273.png,101,107,Smoke,635,446,736,553
1273.png,97,82,Smoke,815,458,912,540
1273.png,130,227,Smoke,1016,327,1146,554
1273.png,32,158,Smoke,963,376,995,534
1273.png,29,218,Smoke,1164,335,1193,553
1273.png,124,174,Smoke,1255,377,1379,551
1273.png,179,109,Smoke,1741,458,1920,567
1273.png,76,250,Smoke,1615,387,1691,637
1273.png,99,59,Smoke,1689,574,1788,633
1273.png,50,128,Smoke,1431,417,1481,545
1273.png,84,67,Smoke,1760,375,1844,442
1273.png,57,57,Smoke,1773,313,1830,370
1274.png,80,48,Smoke,414,514,494,562
1274.png,101,107,Smoke,635,446,736,553
1274.png,97,82,Smoke,815,458,912,540
1274.png,130,227,Smoke,1016,327,1146,554
1274.png,32,158,Smoke,963,376,995,534
1274.png,29,218,Smoke,1164,335,1193,553
1274.png,124,174,Smoke,1255,377,1379,551
1274.png,179,109,Smoke,1741,458,1920,567
1274.png,76,250,Smoke,1615,387,1691,637
1274.png,99,59,Smoke,1689,574,1788,633
1274.png,50,128,Smoke,1431,417,1481,545
1274.png,84,67,Smoke,1760,375,1844,442
1274.png,55,80,Smoke,546,424,601,504
1274.png,23,113,Smoke,1212,467,1235,580
1274.png,57,57,Smoke,1773,313,1830,370
1275.png,80,48,Smoke,414,514,494,562
1275.png,101,107,Smoke,635,446,736,553
1275.png,97,82,Smoke,815,458,912,540
1275.png,130,227,Smoke,1016,327,1146,554
1275.png,32,158,Smoke,963,376,995,534
1275.png,29,218,Smoke,1164,335,1193,553
1275.png,124,174,Smoke,1255,377,1379,551
1275.png,179,109,Smoke,1741,458,1920,567
1275.png,76,250,Smoke,1615,387,1691,637
1275.png,99,59,Smoke,1689,574,1788,633
1275.png,50,128,Smoke,1431,418,1481,546
1275.png,84,67,Smoke,1760,375,1844,442
1275.png,55,80,Smoke,546,424,601,504
1275.png,23,113,Smoke,1212,467,1235,580
1275.png,57,57,Smoke,1773,313,1830,370
1276.png,80,48,Smoke,414,514,494,562
1276.png,101,107,Smoke,635,446,736,553
1276.png,97,82,Smoke,815,458,912,540
1276.png,130,227,Smoke,1017,327,1147,554
1276.png,32,158,Smoke,963,376,995,534
1276.png,29,218,Smoke,1164,335,1193,553
1276.png,124,174,Smoke,1255,377,1379,551
1276.png,179,109,Smoke,1741,458,1920,567
1276.png,76,250,Smoke,1616,387,1692,637
1276.png,99,59,Smoke,1689,574,1788,633
1276.png,50,128,Smoke,1431,417,1481,545
1276.png,84,67,Smoke,1760,375,1844,442
1276.png,55,80,Smoke,546,424,601,504
1276.png,23,113,Smoke,1212,467,1235,580
1276.png,57,57,Smoke,1773,313,1830,370
1277.png,80,48,Smoke,414,514,494,562
1277.png,101,107,Smoke,635,446,736,553
1277.png,90,67,Smoke,815,492,905,559
1277.png,130,227,Smoke,1017,327,1147,554
1277.png,32,158,Smoke,963,376,995,534
1277.png,29,218,Smoke,1164,335,1193,553
1277.png,124,174,Smoke,1255,377,1379,551
1277.png,179,109,Smoke,1741,458,1920,567
1277.png,76,250,Smoke,1615,388,1691,638
1277.png,99,59,Smoke,1689,574,1788,633
1277.png,50,128,Smoke,1431,417,1481,545
1277.png,84,67,Smoke,1760,375,1844,442
1277.png,55,80,Smoke,546,424,601,504
1277.png,23,113,Smoke,1212,469,1235,582
1277.png,57,57,Smoke,1773,313,1830,370
1278.png,80,48,Smoke,414,514,494,562
1278.png,101,107,Smoke,635,446,736,553
1278.png,90,67,Smoke,815,492,905,559
1278.png,130,227,Smoke,1017,327,1147,554
1278.png,32,158,Smoke,963,376,995,534
1278.png,29,218,Smoke,1164,335,1193,553
1278.png,124,174,Smoke,1255,377,1379,551
1278.png,179,109,Smoke,1741,458,1920,567
1278.png,76,250,Smoke,1615,387,1691,637
1278.png,99,59,Smoke,1689,574,1788,633
1278.png,50,128,Smoke,1431,417,1481,545
1278.png,84,67,Smoke,1760,375,1844,442
1278.png,55,80,Smoke,546,424,601,504
1278.png,23,113,Smoke,1212,467,1235,580
1278.png,57,57,Smoke,1773,313,1830,370
1279.png,80,48,Smoke,414,514,494,562
1279.png,101,107,Smoke,635,446,736,553
1279.png,90,67,Smoke,815,493,905,560
1279.png,130,227,Smoke,1017,326,1147,553
1279.png,32,158,Smoke,963,376,995,534
1279.png,29,218,Smoke,1164,335,1193,553
1279.png,124,174,Smoke,1255,377,1379,551
1279.png,179,109,Smoke,1741,458,1920,567
1279.png,76,250,Smoke,1615,387,1691,637
1279.png,99,59,Smoke,1689,573,1788,632
1279.png,50,128,Smoke,1431,418,1481,546
1279.png,84,67,Smoke,1760,375,1844,442
1279.png,55,80,Smoke,546,424,601,504
1279.png,23,113,Smoke,1212,467,1235,580
1279.png,57,57,Smoke,1773,313,1830,370
1280.png,80,48,Smoke,414,514,494,562
1280.png,101,107,Smoke,635,446,736,553
1280.png,90,67,Smoke,815,491,905,558
1280.png,130,227,Smoke,1017,326,1147,553
1280.png,32,158,Smoke,963,376,995,534
1280.png,29,218,Smoke,1164,335,1193,553
1280.png,124,174,Smoke,1255,377,1379,551
1280.png,179,109,Smoke,1741,458,1920,567
1280.png,76,250,Smoke,1615,386,1691,636
1280.png,99,59,Smoke,1689,574,1788,633
1280.png,50,128,Smoke,1431,418,1481,546
1280.png,84,67,Smoke,1760,375,1844,442
1280.png,55,80,Smoke,546,424,601,504
1280.png,23,113,Smoke,1212,466,1235,579
1280.png,57,57,Smoke,1773,313,1830,370
1281.png,80,48,Smoke,414,514,494,562
1281.png,101,107,Smoke,635,446,736,553
1281.png,90,67,Smoke,815,493,905,560
1281.png,130,227,Smoke,1017,327,1147,554
1281.png,32,158,Smoke,963,376,995,534
1281.png,29,218,Smoke,1164,335,1193,553
1281.png,124,174,Smoke,1255,377,1379,551
1281.png,179,109,Smoke,1741,458,1920,567
1281.png,76,250,Smoke,1616,387,1692,637
1281.png,99,59,Smoke,1689,574,1788,633
1281.png,50,128,Smoke,1431,418,1481,546
1281.png,84,67,Smoke,1760,375,1844,442
1281.png,55,80,Smoke,546,424,601,504
1281.png,23,113,Smoke,1212,466,1235,579
1281.png,57,57,Smoke,1773,313,1830,370
1281.png,55,80,Smoke,546,424,601,504
1281.png,23,113,Smoke,1212,466,1235,579
1282.png,80,48,Smoke,414,514,494,562
1282.png,101,107,Smoke,635,446,736,553
1282.png,90,67,Smoke,815,493,905,560
1282.png,130,227,Smoke,1017,326,1147,553
1282.png,32,158,Smoke,963,376,995,534
1282.png,29,218,Smoke,1164,335,1193,553
1282.png,124,174,Smoke,1255,377,1379,551
1282.png,179,109,Smoke,1741,458,1920,567
1282.png,76,250,Smoke,1617,387,1693,637
1282.png,99,59,Smoke,1689,574,1788,633
1282.png,50,128,Smoke,1431,418,1481,546
1282.png,84,67,Smoke,1760,375,1844,442
1282.png,57,57,Smoke,1773,313,1830,370
1282.png,55,80,Smoke,546,424,601,504
1282.png,23,113,Smoke,1212,466,1235,579
1283.png,80,48,Smoke,414,514,494,562
1283.png,101,107,Smoke,635,446,736,553
1283.png,90,67,Smoke,815,493,905,560
1283.png,130,227,Smoke,1017,327,1147,554
1283.png,32,158,Smoke,963,376,995,534
1283.png,29,218,Smoke,1164,335,1193,553
1283.png,124,174,Smoke,1255,377,1379,551
1283.png,179,109,Smoke,1741,458,1920,567
1283.png,76,250,Smoke,1617,387,1693,637
1283.png,99,59,Smoke,1689,574,1788,633
1283.png,50,128,Smoke,1431,418,1481,546
1283.png,84,67,Smoke,1760,375,1844,442
1283.png,57,57,Smoke,1773,313,1830,370
1284.png,80,48,Smoke,414,514,494,562
1284.png,101,107,Smoke,635,446,736,553
1284.png,90,67,Smoke,815,494,905,561
1284.png,130,227,Smoke,1017,326,1147,553
1284.png,32,158,Smoke,963,376,995,534
1284.png,29,218,Smoke,1164,335,1193,553
1284.png,124,174,Smoke,1255,377,1379,551
1284.png,179,109,Smoke,1741,458,1920,567
1284.png,76,250,Smoke,1616,387,1692,637
1284.png,99,59,Smoke,1689,574,1788,633
1284.png,50,128,Smoke,1431,418,1481,546
1284.png,84,67,Smoke,1760,375,1844,442
1284.png,55,80,Smoke,546,424,601,504
1284.png,23,113,Smoke,1212,466,1235,579
1284.png,57,57,Smoke,1773,313,1830,370
1285.png,80,48,Smoke,414,514,494,562
1285.png,101,107,Smoke,635,446,736,553
1285.png,90,67,Smoke,815,492,905,559
1285.png,130,227,Smoke,1017,329,1147,556
1285.png,32,158,Smoke,963,376,995,534
1285.png,29,218,Smoke,1164,335,1193,553
1285.png,124,174,Smoke,1255,377,1379,551
1285.png,179,109,Smoke,1741,458,1920,567
1285.png,76,250,Smoke,1616,386,1692,636
1285.png,99,59,Smoke,1689,574,1788,633
1285.png,50,128,Smoke,1431,418,1481,546
1285.png,84,67,Smoke,1760,375,1844,442
1285.png,55,80,Smoke,546,424,601,504
1285.png,23,113,Smoke,1212,466,1235,579
1285.png,57,57,Smoke,1773,313,1830,370
1286.png,80,48,Smoke,414,514,494,562
1286.png,101,107,Smoke,635,446,736,553
1286.png,90,67,Smoke,815,492,905,559
1286.png,130,227,Smoke,1017,330,1147,557
1286.png,32,170,Smoke,962,376,994,546
1286.png,29,218,Smoke,1164,335,1193,553
1286.png,124,174,Smoke,1255,377,1379,551
1286.png,179,109,Smoke,1741,458,1920,567
1286.png,76,250,Smoke,1615,385,1691,635
1286.png,99,59,Smoke,1689,574,1788,633
1286.png,50,128,Smoke,1431,418,1481,546
1286.png,84,67,Smoke,1760,375,1844,442
1286.png,55,80,Smoke,546,424,601,504
1286.png,23,113,Smoke,1212,466,1235,579
1286.png,57,57,Smoke,1773,313,1830,370
1287.png,80,48,Smoke,414,514,494,562
1287.png,101,107,Smoke,635,446,736,553
1287.png,90,67,Smoke,815,492,905,559
1287.png,130,227,Smoke,1017,329,1147,556
1287.png,32,170,Smoke,962,376,994,546
1287.png,29,218,Smoke,1164,335,1193,553
1287.png,124,174,Smoke,1255,377,1379,551
1287.png,179,109,Smoke,1741,458,1920,567
1287.png,76,250,Smoke,1615,385,1691,635
1287.png,99,59,Smoke,1689,574,1788,633
1287.png,50,128,Smoke,1431,418,1481,546
1287.png,84,67,Smoke,1760,375,1844,442
1287.png,55,80,Smoke,546,424,601,504
1287.png,23,113,Smoke,1212,466,1235,579
1287.png,57,57,Smoke,1773,313,1830,370
1288.png,80,48,Smoke,414,514,494,562
1288.png,101,107,Smoke,635,446,736,553
1288.png,90,67,Smoke,815,491,905,558
1288.png,130,227,Smoke,1017,328,1147,555
1288.png,32,170,Smoke,962,376,994,546
1288.png,29,218,Smoke,1164,335,1193,553
1288.png,124,174,Smoke,1255,377,1379,551
1288.png,179,109,Smoke,1741,458,1920,567
1288.png,76,250,Smoke,1615,385,1691,635
1288.png,99,59,Smoke,1689,575,1788,634
1288.png,50,128,Smoke,1431,418,1481,546
1288.png,84,67,Smoke,1760,375,1844,442
1288.png,55,80,Smoke,546,424,601,504
1288.png,23,113,Smoke,1212,466,1235,579
1288.png,57,57,Smoke,1773,313,1830,370
1289.png,80,48,Smoke,414,514,494,562
1289.png,101,107,Smoke,635,446,736,553
1289.png,90,67,Smoke,815,492,905,559
1289.png,130,227,Smoke,1017,327,1147,554
1289.png,32,170,Smoke,962,376,994,546
1289.png,29,218,Smoke,1164,335,1193,553
1289.png,124,174,Smoke,1255,377,1379,551
1289.png,179,109,Smoke,1741,458,1920,567
1289.png,76,250,Smoke,1615,385,1691,635
1289.png,99,59,Smoke,1689,575,1788,634
1289.png,50,128,Smoke,1431,418,1481,546
1289.png,84,67,Smoke,1760,375,1844,442
1289.png,55,80,Smoke,546,424,601,504
1289.png,23,113,Smoke,1212,466,1235,579
1289.png,57,57,Smoke,1773,313,1830,370
1290.png,80,48,Smoke,414,514,494,562
1290.png,101,107,Smoke,635,446,736,553
1290.png,90,67,Smoke,815,492,905,559
1290.png,130,227,Smoke,1018,324,1148,551
1290.png,32,170,Smoke,962,376,994,546
1290.png,29,218,Smoke,1164,335,1193,553
1290.png,124,174,Smoke,1255,377,1379,551
1290.png,179,109,Smoke,1741,458,1920,567
1290.png,76,250,Smoke,1615,385,1691,635
1290.png,99,59,Smoke,1689,575,1788,634
1290.png,50,128,Smoke,1431,418,1481,546
1290.png,84,67,Smoke,1760,375,1844,442
1290.png,55,80,Smoke,546,424,601,504
1290.png,23,113,Smoke,1212,466,1235,579
1290.png,57,57,Smoke,1773,313,1830,370
1291.png,80,48,Smoke,414,514,494,562
1291.png,101,107,Smoke,635,446,736,553
1291.png,90,67,Smoke,815,492,905,559
1291.png,130,227,Smoke,1017,327,1147,554
1291.png,32,170,Smoke,962,376,994,546
1291.png,29,218,Smoke,1164,335,1193,553
1291.png,124,174,Smoke,1255,377,1379,551
1291.png,179,109,Smoke,1741,458,1920,567
1291.png,76,250,Smoke,1616,385,1692,635
1291.png,99,59,Smoke,1689,574,1788,633
1291.png,50,128,Smoke,1431,418,1481,546
1291.png,84,67,Smoke,1760,375,1844,442
1291.png,55,80,Smoke,546,424,601,504
1291.png,23,113,Smoke,1212,466,1235,579
1291.png,57,57,Smoke,1773,313,1830,370
1291.png,55,80,Smoke,546,424,601,504
1291.png,23,113,Smoke,1212,466,1235,579
1292.png,80,48,Smoke,414,514,494,562
1292.png,101,107,Smoke,635,446,736,553
1292.png,90,67,Smoke,815,492,905,559
1292.png,130,227,Smoke,1018,326,1148,553
1292.png,32,170,Smoke,962,376,994,546
1292.png,29,218,Smoke,1164,335,1193,553
1292.png,124,174,Smoke,1255,377,1379,551
1292.png,179,109,Smoke,1741,458,1920,567
1292.png,76,250,Smoke,1616,385,1692,635
1292.png,99,59,Smoke,1689,574,1788,633
1292.png,50,128,Smoke,1431,417,1481,545
1292.png,84,67,Smoke,1760,375,1844,442
1292.png,57,57,Smoke,1773,313,1830,370
1292.png,55,80,Smoke,546,424,601,504
1292.png,23,113,Smoke,1212,466,1235,579
1293.png,80,48,Smoke,414,514,494,562
1293.png,101,107,Smoke,635,446,736,553
1293.png,90,67,Smoke,815,492,905,559
1293.png,130,227,Smoke,1017,327,1147,554
1293.png,32,170,Smoke,962,376,994,546
1293.png,29,218,Smoke,1164,335,1193,553
1293.png,124,174,Smoke,1255,377,1379,551
1293.png,179,109,Smoke,1741,458,1920,567
1293.png,76,250,Smoke,1616,385,1692,635
1293.png,99,59,Smoke,1689,574,1788,633
1293.png,50,128,Smoke,1431,418,1481,546
1293.png,84,67,Smoke,1760,375,1844,442
1293.png,57,57,Smoke,1773,313,1830,370
1294.png,80,48,Smoke,414,514,494,562
1294.png,101,107,Smoke,635,446,736,553
1294.png,90,67,Smoke,815,492,905,559
1294.png,130,227,Smoke,1017,328,1147,555
1294.png,32,170,Smoke,962,376,994,546
1294.png,29,218,Smoke,1164,335,1193,553
1294.png,124,174,Smoke,1255,377,1379,551
1294.png,179,109,Smoke,1741,458,1920,567
1294.png,76,250,Smoke,1616,384,1692,634
1294.png,99,59,Smoke,1689,574,1788,633
1294.png,50,128,Smoke,1431,417,1481,545
1294.png,84,67,Smoke,1760,375,1844,442
1294.png,55,80,Smoke,546,424,601,504
1294.png,23,113,Smoke,1212,466,1235,579
1294.png,57,57,Smoke,1773,313,1830,370
1295.png,80,48,Smoke,414,514,494,562
1295.png,101,107,Smoke,635,446,736,553
1295.png,90,67,Smoke,815,492,905,559
1295.png,130,227,Smoke,1017,327,1147,554
1295.png,32,170,Smoke,962,376,994,546
1295.png,29,218,Smoke,1164,335,1193,553
1295.png,124,174,Smoke,1255,377,1379,551
1295.png,179,109,Smoke,1741,458,1920,567
1295.png,76,250,Smoke,1617,385,1693,635
1295.png,99,59,Smoke,1689,574,1788,633
1295.png,50,128,Smoke,1431,417,1481,545
1295.png,84,67,Smoke,1760,375,1844,442
1295.png,55,80,Smoke,546,424,601,504
1295.png,23,113,Smoke,1212,465,1235,578
1295.png,57,57,Smoke,1773,313,1830,370
1296.png,80,48,Smoke,414,514,494,562
1296.png,101,107,Smoke,635,446,736,553
1296.png,90,67,Smoke,815,492,905,559
1296.png,130,227,Smoke,1017,328,1147,555
1296.png,32,170,Smoke,962,376,994,546
1296.png,29,218,Smoke,1164,335,1193,553
1296.png,124,174,Smoke,1255,377,1379,551
1296.png,179,109,Smoke,1741,458,1920,567
1296.png,76,250,Smoke,1616,384,1692,634
1296.png,99,59,Smoke,1689,574,1788,633
1296.png,50,128,Smoke,1431,417,1481,545
1296.png,84,67,Smoke,1760,375,1844,442
1296.png,55,80,Smoke,546,424,601,504
1296.png,23,113,Smoke,1212,466,1235,579
1296.png,57,57,Smoke,1773,313,1830,370
1297.png,80,48,Smoke,414,514,494,562
1297.png,101,107,Smoke,635,446,736,553
1297.png,90,67,Smoke,816,492,906,559
1297.png,130,227,Smoke,1017,327,1147,554
1297.png,32,170,Smoke,962,376,994,546
1297.png,29,218,Smoke,1164,335,1193,553
1297.png,124,174,Smoke,1255,377,1379,551
1297.png,179,109,Smoke,1741,458,1920,567
1297.png,76,250,Smoke,1617,385,1693,635
1297.png,99,59,Smoke,1689,574,1788,633
1297.png,50,128,Smoke,1431,417,1481,545
1297.png,84,67,Smoke,1760,375,1844,442
1297.png,55,80,Smoke,546,424,601,504
1297.png,23,113,Smoke,1212,466,1235,579
1297.png,57,57,Smoke,1773,313,1830,370
1298.png,80,48,Smoke,414,514,494,562
1298.png,101,107,Smoke,635,446,736,553
1298.png,90,67,Smoke,815,492,905,559
1298.png,130,227,Smoke,1017,328,1147,555
1298.png,32,170,Smoke,962,376,994,546
1298.png,29,218,Smoke,1164,335,1193,553
1298.png,124,174,Smoke,1255,377,1379,551
1298.png,179,109,Smoke,1741,458,1920,567
1298.png,76,250,Smoke,1617,385,1693,635
1298.png,99,59,Smoke,1689,574,1788,633
1298.png,50,128,Smoke,1431,418,1481,546
1298.png,84,67,Smoke,1760,375,1844,442
1298.png,55,80,Smoke,546,424,601,504
1298.png,23,113,Smoke,1212,466,1235,579
1298.png,57,57,Smoke,1773,313,1830,370
1299.png,80,48,Smoke,414,514,494,562
1299.png,101,107,Smoke,635,446,736,553
1299.png,90,67,Smoke,815,491,905,558
1299.png,130,227,Smoke,1017,327,1147,554
1299.png,32,170,Smoke,962,378,994,548
1299.png,29,218,Smoke,1164,335,1193,553
1299.png,124,174,Smoke,1255,377,1379,551
1299.png,179,109,Smoke,1741,458,1920,567
1299.png,76,250,Smoke,1617,385,1693,635
1299.png,99,59,Smoke,1689,574,1788,633
1299.png,50,128,Smoke,1431,418,1481,546
1299.png,84,67,Smoke,1760,375,1844,442
1299.png,55,80,Smoke,546,424,601,504
1299.png,23,113,Smoke,1212,465,1235,578
1299.png,57,57,Smoke,1773,313,1830,370
1300.png,80,48,Smoke,414,514,494,562
1300.png,101,107,Smoke,635,446,736,553
1300.png,90,67,Smoke,815,492,905,559
1300.png,130,227,Smoke,1017,328,1147,555
1300.png,32,170,Smoke,962,375,994,545
1300.png,29,218,Smoke,1164,335,1193,553
1300.png,124,174,Smoke,1255,377,1379,551
1300.png,179,109,Smoke,1741,458,1920,567
1300.png,76,250,Smoke,1617,385,1693,635
1300.png,99,59,Smoke,1689,574,1788,633
1300.png,50,128,Smoke,1431,418,1481,546
1300.png,84,67,Smoke,1760,375,1844,442
1300.png,55,80,Smoke,546,424,601,504
1300.png,23,113,Smoke,1212,466,1235,579
1300.png,57,57,Smoke,1773,313,1830,370
1301.png,80,48,Smoke,414,514,494,562
1301.png,101,107,Smoke,635,446,736,553
1301.png,90,67,Smoke,815,492,905,559
1301.png,130,227,Smoke,1018,325,1148,552
1301.png,32,170,Smoke,962,378,994,548
1301.png,29,218,Smoke,1164,335,1193,553
1301.png,124,174,Smoke,1255,377,1379,551
1301.png,179,109,Smoke,1741,458,1920,567
1301.png,76,250,Smoke,1617,385,1693,635
1301.png,99,59,Smoke,1689,574,1788,633
1301.png,50,128,Smoke,1431,418,1481,546
1301.png,84,67,Smoke,1760,375,1844,442
1301.png,55,80,Smoke,546,424,601,504
1301.png,23,113,Smoke,1212,466,1235,579
1301.png,57,57,Smoke,1773,313,1830,370
1301.png,55,80,Smoke,546,424,601,504
1301.png,23,113,Smoke,1212,466,1235,579
1302.png,80,48,Smoke,414,514,494,562
1302.png,101,107,Smoke,635,446,736,553
1302.png,90,67,Smoke,815,492,905,559
1302.png,130,227,Smoke,1019,324,1149,551
1302.png,32,170,Smoke,962,378,994,548
1302.png,29,218,Smoke,1164,335,1193,553
1302.png,124,174,Smoke,1255,377,1379,551
1302.png,179,109,Smoke,1741,458,1920,567
1302.png,76,250,Smoke,1618,385,1694,635
1302.png,99,59,Smoke,1689,574,1788,633
1302.png,50,128,Smoke,1431,418,1481,546
1302.png,84,67,Smoke,1760,375,1844,442
1302.png,57,57,Smoke,1773,313,1830,370
1302.png,55,80,Smoke,546,424,601,504
1302.png,23,113,Smoke,1212,466,1235,579
1303.png,80,48,Smoke,414,514,494,562
1303.png,101,107,Smoke,635,446,736,553
1303.png,90,67,Smoke,815,492,905,559
1303.png,130,227,Smoke,1019,325,1149,552
1303.png,32,170,Smoke,962,378,994,548
1303.png,29,218,Smoke,1164,335,1193,553
1303.png,124,174,Smoke,1255,377,1379,551
1303.png,179,109,Smoke,1741,458,1920,567
1303.png,76,250,Smoke,1617,384,1693,634
1303.png,99,59,Smoke,1689,574,1788,633
1303.png,50,128,Smoke,1431,418,1481,546
1303.png,84,67,Smoke,1760,375,1844,442
1303.png,57,57,Smoke,1773,313,1830,370
1304.png,80,48,Smoke,414,514,494,562
1304.png,101,107,Smoke,635,446,736,553
1304.png,90,67,Smoke,815,491,905,558
1304.png,130,227,Smoke,1019,324,1149,551
1304.png,32,170,Smoke,962,378,994,548
1304.png,29,218,Smoke,1164,335,1193,553
1304.png,124,174,Smoke,1255,377,1379,551
1304.png,179,109,Smoke,1741,458,1920,567
1304.png,76,250,Smoke,1617,384,1693,634
1304.png,99,59,Smoke,1689,574,1788,633
1304.png,50,128,Smoke,1431,418,1481,546
1304.png,84,67,Smoke,1760,375,1844,442
1304.png,55,80,Smoke,546,424,601,504
1304.png,23,113,Smoke,1212,466,1235,579
1304.png,57,57,Smoke,1773,313,1830,370
1305.png,80,48,Smoke,414,514,494,562
